,NDC,Storage_Condition,Reason,Status,created_date,GUID,execution_time,prompt_id,error_msg,response_status_code,batch_id,img_loc,ProprietaryName,DocID,SetID,S3Key,NDC11
18,00135-0074-25,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,45dda478-f544-412e-936d-60157f70ef60,5.912559747695923,prompt 1,,,11162023,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/image-01.jpg,TUMS EX,f8e38186-22b2-454e-a24d-03f8d983e495,593a0494-d669-4bcf-8412-b92645b2d76c,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/f8e38186-22b2-454e-a24d-03f8d983e495.xml,135007425
21,00135-0140-03,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,68742c53-5aef-4610-ae84-0d172bcb7e7b,5.214654922485352,prompt 1,,,11162023,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/image-04.jpg,TUMS EX,f8e38186-22b2-454e-a24d-03f8d983e495,593a0494-d669-4bcf-8412-b92645b2d76c,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/f8e38186-22b2-454e-a24d-03f8d983e495.xml,135014003
20,00135-0154-05,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,0e170871-2db2-4c7f-9a7b-7855ed31247b,5.048410654067993,prompt 1,,,11162023,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/image-03.jpg,TUMS EX,f8e38186-22b2-454e-a24d-03f8d983e495,593a0494-d669-4bcf-8412-b92645b2d76c,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/f8e38186-22b2-454e-a24d-03f8d983e495.xml,135015405
19,00135-0178-03,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,ee2a3eef-49d8-40e9-bb97-b0451a6097d3,7.377375364303589,prompt 1,,,11162023,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/image-02.jpg,TUMS EX,f8e38186-22b2-454e-a24d-03f8d983e495,593a0494-d669-4bcf-8412-b92645b2d76c,SPL Files/2021/04/16/593a0494-d669-4bcf-8412-b92645b2d76c/f8e38186-22b2-454e-a24d-03f8d983e495.xml,135017803
37,16477-0201-12,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,d26d32f0-4699-4734-b688-18208c7f725e,9.196996927261353,prompt 1,,,11162023,SPL Files/2021/08/30/db67f724-c78c-4280-9c2e-6abbaeaef42d/NDC 16477-201 (12) label.jpg,Hemmorex-HC,c74432dc-6d37-98c0-e053-2995a90a8b99,db67f724-c78c-4280-9c2e-6abbaeaef42d,SPL Files/2021/08/30/db67f724-c78c-4280-9c2e-6abbaeaef42d/c74432dc-6d37-98c0-e053-2995a90a8b99.xml,16477020112
25,23155-0604-09,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,d099817e-730e-464a-ab1f-3ebc1e3ccfae,5.553375005722046,prompt 1,,,11162023,SPL Files/2021/06/07/1a309416-bd6a-45b1-982f-b689b097453d/modafinil-spl-100mg90s.jpg,Modafinil,097943ec-6444-4939-b4d8-20172f2b50bb,1a309416-bd6a-45b1-982f-b689b097453d,SPL Files/2021/06/07/1a309416-bd6a-45b1-982f-b689b097453d/097943ec-6444-4939-b4d8-20172f2b50bb.xml,23155060409
26,23155-0605-03,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,6a50123a-ae98-4329-af87-e7de04d1b285,5.79906439781189,prompt 1,,,11162023,SPL Files/2021/06/07/1a309416-bd6a-45b1-982f-b689b097453d/modafinil-spl-200mg30s.jpg,Modafinil,097943ec-6444-4939-b4d8-20172f2b50bb,1a309416-bd6a-45b1-982f-b689b097453d,SPL Files/2021/06/07/1a309416-bd6a-45b1-982f-b689b097453d/097943ec-6444-4939-b4d8-20172f2b50bb.xml,23155060503
27,23155-0605-09,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,ccb5f097-80c9-46a5-8748-14f419ffba7c,5.741847038269043,prompt 1,,,11162023,SPL Files/2021/06/07/1a309416-bd6a-45b1-982f-b689b097453d/modafinil-spl-200mg90s.jpg,Modafinil,097943ec-6444-4939-b4d8-20172f2b50bb,1a309416-bd6a-45b1-982f-b689b097453d,SPL Files/2021/06/07/1a309416-bd6a-45b1-982f-b689b097453d/097943ec-6444-4939-b4d8-20172f2b50bb.xml,23155060509
17,41250-0422-29,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,c10e8e8c-04bc-4803-b77e-8e44815c500c,6.750417232513428,prompt 1,,,11162023,SPL Files/2021/04/09/fc38e37e-cfab-46e8-9ead-b56c193b4d42/422 6E nicotine gum image 1.jpg,nicotine mint flavor,6ac5444c-199a-49ca-bcde-585f38e73fcf,fc38e37e-cfab-46e8-9ead-b56c193b4d42,SPL Files/2021/04/09/fc38e37e-cfab-46e8-9ead-b56c193b4d42/6ac5444c-199a-49ca-bcde-585f38e73fcf.xml,41250042229
32,43547-0335-10,Room Temperature,Temperature found within range,success,11/16/2023 19:40:00,c62a544a-f2f2-4691-a466-07aea5f8d44d,5.845492601394653,prompt 1,,,11162023,SPL Files/2021/08/23/bb91223e-ffa5-4a3a-b191-fe121250c20c/bb91223e-ffa5-4a3a-b191-fe121250c20c-02.jpg,Benazepril Hydrochloride,51573661-8fd9-47e8-a404-05a25dbc8d21,bb91223e-ffa5-4a3a-b191-fe121250c20c,SPL Files/2021/08/23/bb91223e-ffa5-4a3a-b191-fe121250c20c/51573661-8fd9-47e8-a404-05a25dbc8d21.xml,43547033510
